EDUID,Gender,Enrolled Grade,ELA/Literacy OppNumber,ELA/Literacy Scale Score,Standard Error for ELA/Literacy Scale Score,ELA/Literacy Achievement Level,ELA/Literacy Reported Lexile® Measure,Reading Claim Achievement Category,Reading Claim Scale Score,Reading Claim Standard Error,Writing Claim Achievement Category,Writing Claim Scale Score,Writing Claim Standard Error,Listening Claim Achievement Category,Listening Claim Scale Score,Listening Claim Standard Error,Research/Inquiry Claim Achievement Category,Research/Inquiry Claim Scale Score,Research/Inquiry Claim Standard Error,Mathematics OppNumber,Mathematics Scale Score,Standard Error for Mathematics Scale Score,Mathematics Achievement Level,Mathematics Reported Quantile® Measure,Concepts and Procedures Claim Achievement Category,Concepts and Procedures Claim Scale Score,Concepts and Procedures Claim Standard Error,Problem Solving and Modeling & Data Analysis Claim Achievement Category,Problem Solving and Modeling & Data Analysis Claim Scale Score,Problem Solving and Modeling & Data Analysis Claim Standard Error,Communicating Reasoning Claim Achievement Category,Communicating Reasoning Claim Scale Score,Communicating Reasoning Claim Standard Error
855945779,F,6,1,2494,24,2,875L,At/Near Standard,2453,53,At/Near Standard,2524,37,At/Near Standard,2487,59,At/Near Standard,2483,54,1,2452,26,1,695Q,Below Standard,2465,32,Below Standard,2424,61,Below Standard,2431,75
898486169,F,6,1,2524,26,2,940L,At/Near Standard,2576,42,Below Standard,2406,63,Above Standard,2650,75,At/Near Standard,2522,64,1,2424,26,1,625Q,Below Standard,2433,34,Below Standard,2385,72,Below Standard,2427,49
945638286,F,6,1,2526,25,2,945L,At/Near Standard,2537,42,At/Near Standard,2573,49,Below Standard,2384,86,At/Near Standard,2527,80,1,2481,24,2,770Q,Below Standard,2472,34,At/Near Standard,2485,51,At/Near Standard,2496,47
575646863,M,6,1,2369,30,1,605L,Below Standard,2364,69,Below Standard,2369,50,Below Standard,2407,69,Below Standard,2344,62,1,2431,28,1,640Q,Below Standard,2420,39,Below Standard,2388,73,At/Near Standard,2487,53
574652987,M,6,1,2375,30,1,620L,Below Standard,2390,51,Below Standard,2379,58,Below Standard,2327,73,Below Standard,2389,63,1,2365,36,1,470Q,Below Standard,2383,46,Below Standard,2294,102,Below Standard,2417,69
646686893,M,6,1,2534,26,3,960L,At/Near Standard,2541,49,At/Near Standard,2529,41,At/Near Standard,2526,78,At/Near Standard,2539,61,1,2497,22,2,810Q,Below Standard,2444,36,At/Near Standard,2527,40,At/Near Standard,2546,42
562248857,F,6,1,2524,23,2,940L,At/Near Standard,2517,44,At/Near Standard,2507,35,At/Near Standard,2525,70,At/Near Standard,2566,49,1,2550,21,2,950Q,At/Near Standard,2548,33,At/Near Standard,2562,37,At/Near Standard,2539,43
525918622,F,6,1,2695,31,4,1310L,Above Standard,2710,51,At/Near Standard,2593,57,At/Near Standard,2627,109,Above Standard,2866,105,1,2709,21,4,1200Q,Above Standard,2730,32,Above Standard,2653,33,Above Standard,2751,51
455821878,F,6,1,2543,25,3,980L,At/Near Standard,2517,41,At/Near Standard,2595,47,At/Near Standard,2444,71,At/Near Standard,2591,73,1,2508,21,2,840Q,Below Standard,2500,29,At/Near Standard,2495,46,At/Near Standard,2540,45
592728348,M,6,1,2568,25,3,1035L,Above Standard,2625,44,At/Near Standard,2528,39,At/Near Standard,2506,67,At/Near Standard,2584,45,1,2619,19,4,1125Q,Above Standard,2649,30,At/Near Standard,2601,36,At/Near Standard,2595,37
478262832,F,6,1,2406,27,1,685L,Below Standard,2149,211,Below Standard,2452,42,Below Standard,2402,73,Below Standard,2426,57,1,2289,45,1,275Q,Below Standard,2235,77,Below Standard,2286,102,Below Standard,2371,66
552437375,F,6,1,2530,24,2,950L,At/Near Standard,2517,48,At/Near Standard,2540,39,At/Near Standard,2533,59,At/Near Standard,2526,61,1,2495,25,2,805Q,At/Near Standard,2533,32,Below Standard,2394,67,At/Near Standard,2468,63
314492636,F,6,1,2538,25,3,970L,At/Near Standard,2474,44,At/Near Standard,2587,48,At/Near Standard,2474,69,Above Standard,2630,58,1,2461,24,1,720Q,Below Standard,2458,34,At/Near Standard,2492,45,Below Standard,2440,47
342469758,M,6,1,2623,29,4,1155L,Above Standard,2639,55,At/Near Standard,2592,53,At/Near Standard,2554,75,Above Standard,2671,54,1,2540,22,2,920Q,At/Near Standard,2551,32,At/Near Standard,2522,43,At/Near Standard,2541,53
486246423,F,6,1,2610,26,3,1125L,Above Standard,2612,41,At/Near Standard,2550,54,At/Near Standard,2572,92,Above Standard,2677,55,1,2537,22,2,915Q,At/Near Standard,2511,31,At/Near Standard,2493,47,Above Standard,2629,37
521112688,F,6,1,2650,28,4,1215L,Above Standard,2658,45,Above Standard,2705,72,At/Near Standard,2614,93,Above Standard,2618,49,1,2580,24,3,1025Q,At/Near Standard,2566,34,At/Near Standard,2612,49,At/Near Standard,2581,45
735251549,M,6,1,2650,27,4,1215L,Above Standard,2701,46,At/Near Standard,2587,48,At/Near Standard,2655,86,Above Standard,2642,55,1,2609,20,3,1095Q,Above Standard,2633,31,At/Near Standard,2592,40,At/Near Standard,2591,35
592773385,F,6,1,2462,27,2,805L,Below Standard,2438,50,At/Near Standard,2459,58,At/Near Standard,2485,63,At/Near Standard,2477,51,1,2574,21,3,1010Q,At/Near Standard,2581,31,At/Near Standard,2528,43,At/Near Standard,2609,40
558397576,F,6,1,2609,27,3,1125L,Above Standard,2604,48,Above Standard,2693,59,At/Near Standard,2604,73,At/Near Standard,2531,60,1,2589,20,3,1050Q,At/Near Standard,2581,29,At/Near Standard,2591,35,At/Near Standard,2605,45
136738572,M,6,1,2338,39,1,540L,Below Standard,2390,67,Below Standard,2212,150,Below Standard,2272,98,Below Standard,2415,63,1,2445,28,1,680Q,Below Standard,2431,38,Below Standard,2420,73,At/Near Standard,2493,52
346927568,F,6,1,2593,25,3,1090L,At/Near Standard,2595,45,At/Near Standard,2558,42,At/Near Standard,2629,67,Above Standard,2607,51,1,2511,22,2,845Q,At/Near Standard,2580,35,Below Standard,2482,42,Below Standard,2430,47
443296115,M,6,1,2457,25,2,795L,Below Standard,2452,43,Below Standard,2440,46,At/Near Standard,2576,70,Below Standard,2403,63,1,2429,26,1,635Q,Below Standard,2434,34,Below Standard,2446,49,Below Standard,2390,63
521265282,M,6,1,2641,28,4,1195L,At/Near Standard,2587,44,Above Standard,2657,61,Above Standard,2683,90,Above Standard,2694,60,1,2627,20,4,1145Q,Above Standard,2632,29,Above Standard,2622,35,Above Standard,2623,42
532727526,F,6,1,2531,26,3,955L,At/Near Standard,2505,45,At/Near Standard,2542,41,At/Near Standard,2571,74,At/Near Standard,2523,76,1,2466,23,1,730Q,Below Standard,2464,33,Below Standard,2404,57,At/Near Standard,2523,47
573848655,M,6,1,2596,26,3,1095L,Above Standard,2599,46,At/Near Standard,2546,48,Above Standard,2825,141,At/Near Standard,2578,52,1,2595,21,3,1065Q,At/Near Standard,2579,30,At/Near Standard,2607,39,At/Near Standard,2619,50
284223628,F,6,1,2566,27,3,1030L,At/Near Standard,2594,55,Above Standard,2656,51,Below Standard,2398,74,At/Near Standard,2523,60,1,2527,23,2,890Q,At/Near Standard,2526,33,At/Near Standard,2549,38,At/Near Standard,2476,71
772724679,M,6,1,2471,24,2,825L,At/Near Standard,2485,48,At/Near Standard,2508,35,At/Near Standard,2488,61,Below Standard,2349,66,1,2506,22,2,835Q,At/Near Standard,2505,31,At/Near Standard,2557,40,Below Standard,2436,62
572588958,F,6,1,2532,27,3,960L,At/Near Standard,2483,48,At/Near Standard,2496,46,At/Near Standard,2601,74,At/Near Standard,2606,57,1,2605,19,3,1090Q,Above Standard,2626,29,Above Standard,2608,34,At/Near Standard,2542,51
115857666,F,6,1,2559,27,3,1015L,At/Near Standard,2591,50,At/Near Standard,2568,48,At/Near Standard,2485,81,At/Near Standard,2543,56,1,2536,21,2,910Q,At/Near Standard,2545,30,At/Near Standard,2535,39,At/Near Standard,2506,56
352536826,F,6,1,2488,27,2,865L,At/Near Standard,2533,41,At/Near Standard,2459,59,At/Near Standard,2512,67,Below Standard,2370,92,1,2432,27,1,645Q,Below Standard,2460,33,Below Standard,2448,59,Below Standard,2245,187
338465514,M,6,1,2531,30,3,955L,At/Near Standard,2515,54,At/Near Standard,2529,58,At/Near Standard,2625,81,At/Near Standard,2496,60,1,2552,22,3,955Q,At/Near Standard,2570,31,At/Near Standard,2582,42,At/Near Standard,2465,60
479982588,F,6,1,2590,26,3,1085L,Above Standard,2621,51,Above Standard,2611,46,At/Near Standard,2461,75,At/Near Standard,2593,56,1,2489,22,2,790Q,Below Standard,2501,30,At/Near Standard,2514,39,Below Standard,2419,53
425627254,M,6,1,2590,28,3,1085L,At/Near Standard,2577,45,At/Near Standard,2556,62,Above Standard,2655,79,At/Near Standard,2600,56,1,2546,20,2,935Q,At/Near Standard,2535,28,At/Near Standard,2550,41,At/Near Standard,2571,43
311652866,M,6,1,2357,30,1,580L,Below Standard,2414,46,Below Standard,2201,140,Below Standard,2420,60,Below Standard,2301,71,1,2382,32,1,515Q,Below Standard,2386,43,Below Standard,2331,87,Below Standard,2404,62
317943349,M,6,1,2523,25,2,940L,At/Near Standard,2509,47,At/Near Standard,2466,46,At/Near Standard,2487,64,Above Standard,2629,55,1,2538,22,2,915Q,At/Near Standard,2543,31,At/Near Standard,2515,46,At/Near Standard,2553,46
865495537,M,6,1,2516,24,2,925L,Above Standard,2609,41,Below Standard,2416,49,At/Near Standard,2498,67,At/Near Standard,2526,63,1,2547,21,2,940Q,At/Near Standard,2557,28,At/Near Standard,2555,42,At/Near Standard,2511,49
375669357,M,6,1,2496,29,2,880L,At/Near Standard,2522,46,At/Near Standard,2476,62,At/Near Standard,2506,74,At/Near Standard,2465,64,1,2508,23,2,840Q,At/Near Standard,2551,33,At/Near Standard,2485,45,Below Standard,2416,68
225123782,M,6,1,2443,27,1,765L,Below Standard,2389,61,At/Near Standard,2529,48,Below Standard,2422,65,Below Standard,2387,57,1,2445,26,1,680Q,Below Standard,2439,38,At/Near Standard,2506,50,Below Standard,2407,52
356855521,F,6,1,2401,26,1,675L,Below Standard,2312,69,At/Near Standard,2476,44,Below Standard,2306,100,Below Standard,2407,54,1,2515,22,2,860Q,At/Near Standard,2550,30,Below Standard,2458,49,At/Near Standard,2478,64
846564775,F,6,1,2692,32,4,1305L,Above Standard,2735,68,Above Standard,2663,56,Above Standard,2937,160,Above Standard,2646,54,1,2544,21,2,930Q,At/Near Standard,2504,32,At/Near Standard,2591,40,At/Near Standard,2572,44
347883344,F,6,1,2443,27,1,765L,Below Standard,2410,57,At/Near Standard,2495,43,At/Near Standard,2510,71,Below Standard,2335,64,1,2386,34,1,525Q,Below Standard,2390,44,Below Standard,2410,61,Below Standard,2321,108
412181682,M,6,1,2640,28,4,1190L,Above Standard,2640,56,At/Near Standard,2587,49,At/Near Standard,2592,70,Above Standard,2711,52,1,2498,23,2,815Q,Below Standard,2489,31,At/Near Standard,2481,51,At/Near Standard,2540,49
333653196,F,6,1,2387,28,1,645L,Below Standard,2394,67,Below Standard,2421,44,Below Standard,2379,64,Below Standard,2331,63,1,2321,45,1,360Q,Below Standard,2103,171,Below Standard,2397,76,Below Standard,2463,55
384975184,M,6,1,2628,29,4,1165L,Above Standard,2630,50,At/Near Standard,2552,55,Above Standard,2662,85,Above Standard,2683,63,1,2643,20,4,1185Q,Above Standard,2651,30,Above Standard,2629,40,Above Standard,2643,38
252965385,M,6,1,2645,27,4,1200L,Above Standard,2601,44,Above Standard,2646,54,Above Standard,2766,113,Above Standard,2656,54,1,2638,20,4,1175Q,Above Standard,2632,30,Above Standard,2644,38,Above Standard,2642,37
375774288,F,6,1,2364,33,1,595L,At/Near Standard,2462,52,Below Standard,2332,63,Below Standard,2171,177,Below Standard,2362,59,1,2483,24,2,775Q,Below Standard,2484,36,Below Standard,2468,50,At/Near Standard,2492,42
351683579,F,6,1,2582,26,3,1065L,At/Near Standard,2579,45,At/Near Standard,2593,48,At/Near Standard,2609,66,At/Near Standard,2543,64,1,2624,20,4,1140Q,Above Standard,2651,29,Above Standard,2624,37,At/Near Standard,2567,45
332326562,M,6,1,2617,27,3,1140L,At/Near Standard,2546,46,Above Standard,2659,57,Above Standard,2907,195,At/Near Standard,2603,53,1,2560,21,3,975Q,At/Near Standard,2529,33,At/Near Standard,2596,35,At/Near Standard,2563,41
388355515,M,6,1,2597,25,3,1100L,At/Near Standard,2550,44,At/Near Standard,2596,49,Above Standard,2655,82,Above Standard,2639,51,1,2519,22,2,870Q,At/Near Standard,2508,34,At/Near Standard,2569,41,Below Standard,2481,45
226568623,F,6,1,2566,27,3,1030L,At/Near Standard,2499,49,Above Standard,2621,58,At/Near Standard,2634,81,At/Near Standard,2549,67,1,2558,21,3,970Q,At/Near Standard,2578,33,At/Near Standard,2555,43,At/Near Standard,2523,43
345548258,F,6,1,2567,26,3,1035L,At/Near Standard,2576,46,At/Near Standard,2599,49,At/Near Standard,2563,67,At/Near Standard,2501,69,1,2570,21,3,1000Q,At/Near Standard,2573,29,At/Near Standard,2533,41,At/Near Standard,2611,44
368759787,M,6,1,2547,26,3,990L,At/Near Standard,2495,41,Above Standard,2624,53,At/Near Standard,2464,92,At/Near Standard,2594,64,1,2607,20,3,1095Q,Above Standard,2598,29,Above Standard,2624,36,At/Near Standard,2602,39
332872846,M,6,1,2655,29,4,1225L,Above Standard,2667,48,Above Standard,2677,56,Above Standard,2658,82,At/Near Standard,2605,68,1,2675,21,4,1200Q,Above Standard,2663,30,Above Standard,2709,43,Above Standard,2663,49
316182275,M,6,1,2744,34,4,1415L,Above Standard,2773,63,Above Standard,2735,84,At/Near Standard,2635,90,Above Standard,2760,57,1,2680,22,4,1200Q,Above Standard,2687,36,Above Standard,2650,38,Above Standard,2704,44
342278992,M,6,1,2424,29,1,725L,At/Near Standard,2511,43,Below Standard,2301,89,At/Near Standard,2456,65,Below Standard,2300,95,1,2455,26,1,705Q,Below Standard,2488,34,Below Standard,2371,85,Below Standard,2432,52
387476537,F,6,1,2564,28,3,1025L,At/Near Standard,2521,50,At/Near Standard,2585,52,At/Near Standard,2560,68,At/Near Standard,2597,61,1,2467,25,1,735Q,Below Standard,2495,31,Below Standard,2412,56,Below Standard,2448,57
383433852,M,6,1,2684,31,4,1285L,Above Standard,2682,61,Above Standard,2702,67,Above Standard,2827,145,Above Standard,2653,45,1,2612,21,4,1105Q,Above Standard,2637,28,At/Near Standard,2608,39,At/Near Standard,2549,51
334838719,F,6,1,2495,28,2,880L,At/Near Standard,2483,47,At/Near Standard,2596,65,At/Near Standard,2490,65,Below Standard,2433,61,1,2420,27,1,615Q,Below Standard,2400,35,Below Standard,2461,51,Below Standard,2433,61
125376324,M,6,1,2634,30,4,1180L,Above Standard,2656,53,Above Standard,2642,61,At/Near Standard,2626,79,At/Near Standard,2606,55,1,2534,21,2,905Q,At/Near Standard,2550,30,At/Near Standard,2494,49,At/Near Standard,2537,42
335469376,M,6,1,2724,32,4,1370L,Above Standard,2748,64,Above Standard,2667,53,Above Standard,2670,85,Above Standard,2797,70,1,2703,20,4,1200Q,Above Standard,2692,30,Above Standard,2707,31,Above Standard,2735,64
316655649,M,6,1,2599,29,3,1105L,Above Standard,2605,44,At/Near Standard,2469,76,At/Near Standard,2678,98,Above Standard,2633,59,1,2602,20,3,1080Q,Above Standard,2628,31,At/Near Standard,2545,39,Above Standard,2622,41
476326612,F,6,1,2594,26,3,1090L,Above Standard,2674,46,At/Near Standard,2533,48,At/Near Standard,2611,75,At/Near Standard,2502,77,1,2515,24,2,860Q,At/Near Standard,2545,33,Below Standard,2454,59,At/Near Standard,2505,58
447842683,F,6,1,2619,27,4,1145L,Above Standard,2613,45,Above Standard,2636,48,At/Near Standard,2656,84,At/Near Standard,2573,69,1,2620,19,4,1130Q,Above Standard,2628,28,At/Near Standard,2593,39,Above Standard,2631,36
268872624,M,6,1,2584,31,3,1070L,At/Near Standard,2571,51,Above Standard,2631,64,At/Near Standard,2531,82,At/Near Standard,2590,64,1,2574,20,3,1010Q,At/Near Standard,2569,27,At/Near Standard,2579,42,At/Near Standard,2578,39
457354446,M,6,1,2617,27,3,1140L,Above Standard,2638,54,At/Near Standard,2596,46,At/Near Standard,2532,65,Above Standard,2695,69,1,2626,21,4,1145Q,Above Standard,2642,32,At/Near Standard,2526,50,Above Standard,2695,44
348382169,M,6,1,2580,26,3,1060L,At/Near Standard,2464,47,Above Standard,2635,58,At/Near Standard,2615,68,Above Standard,2660,58,1,2574,21,3,1010Q,At/Near Standard,2577,32,At/Near Standard,2591,37,At/Near Standard,2550,43
338634917,M,6,1,2600,27,3,1105L,Above Standard,2617,54,Above Standard,2614,51,At/Near Standard,2624,78,At/Near Standard,2552,54,1,2680,21,4,1200Q,Above Standard,2723,35,Above Standard,2673,39,Above Standard,2628,40
643158841,F,6,1,2493,29,2,875L,Below Standard,2425,59,At/Near Standard,2558,55,At/Near Standard,2552,64,Below Standard,2397,80,1,2444,28,1,675Q,Below Standard,2443,38,Below Standard,2450,52,Below Standard,2434,73
968628877,F,6,1,2471,28,2,825L,Below Standard,2369,79,At/Near Standard,2577,58,At/Near Standard,2472,59,Below Standard,2439,56,1,2472,26,1,745Q,Below Standard,2447,37,Below Standard,2460,57,At/Near Standard,2529,48
376452147,M,6,1,2521,25,2,935L,At/Near Standard,2517,43,At/Near Standard,2477,50,At/Near Standard,2616,67,At/Near Standard,2506,58,1,2431,29,1,640Q,Below Standard,2421,42,Below Standard,2466,46,Below Standard,2385,75
347352648,M,6,1,2660,28,4,1235L,Above Standard,2692,50,Above Standard,2661,46,At/Near Standard,2633,83,Above Standard,2624,61,1,2684,21,4,1200Q,Above Standard,2695,32,Above Standard,2694,36,Above Standard,2653,44
328546182,F,6,1,2606,25,3,1120L,At/Near Standard,2575,44,Above Standard,2607,50,Above Standard,2687,90,Above Standard,2613,48,1,2605,20,3,1090Q,Above Standard,2642,29,At/Near Standard,2560,46,At/Near Standard,2559,49
334683535,M,6,1,2638,27,4,1185L,Above Standard,2612,43,Above Standard,2672,60,At/Near Standard,2643,83,Above Standard,2645,54,1,2560,20,3,975Q,At/Near Standard,2563,31,At/Near Standard,2524,37,At/Near Standard,2611,45
496888622,M,6,1,2388,28,1,645L,Below Standard,2445,45,Below Standard,2301,79,At/Near Standard,2439,69,Below Standard,2347,62,1,2461,25,1,720Q,At/Near Standard,2501,34,Below Standard,2408,60,Below Standard,2423,54
375741745,M,6,1,2630,26,4,1170L,Above Standard,2626,51,Above Standard,2643,52,Above Standard,2776,120,At/Near Standard,2580,44,1,2666,20,4,1200Q,Above Standard,2701,32,Above Standard,2686,42,At/Near Standard,2587,49
379886268,M,6,1,2593,28,3,1090L,Above Standard,2614,50,At/Near Standard,2499,57,Above Standard,2729,106,At/Near Standard,2590,49,1,2627,19,4,1145Q,Above Standard,2669,31,At/Near Standard,2534,47,Above Standard,2623,38
361675374,F,6,1,2468,24,2,820L,At/Near Standard,2511,46,Below Standard,2472,37,Below Standard,2405,67,At/Near Standard,2438,64,1,2521,22,2,875Q,At/Near Standard,2505,32,At/Near Standard,2517,39,At/Near Standard,2558,44
352474479,F,6,1,2550,25,3,995L,At/Near Standard,2477,49,Above Standard,2620,49,At/Near Standard,2569,61,At/Near Standard,2527,64,1,2611,20,4,1105Q,Above Standard,2615,28,At/Near Standard,2585,43,Above Standard,2626,41
327337546,F,6,1,2499,27,2,885L,At/Near Standard,2474,42,At/Near Standard,2649,82,Below Standard,2365,76,At/Near Standard,2562,68,1,2493,23,2,800Q,At/Near Standard,2538,31,Below Standard,2375,86,Below Standard,2456,55
327677134,M,6,1,2488,25,2,865L,Below Standard,2409,66,At/Near Standard,2541,41,At/Near Standard,2612,86,Below Standard,2355,68,1,2499,25,2,815Q,At/Near Standard,2521,34,Below Standard,2334,133,At/Near Standard,2529,49
467782368,M,6,1,2473,31,2,830L,At/Near Standard,2454,54,At/Near Standard,2467,60,At/Near Standard,2479,75,At/Near Standard,2508,67,1,2429,29,1,635Q,Below Standard,2436,38,Below Standard,2402,57,Below Standard,2451,66
536589228,M,6,1,2491,26,2,870L,Below Standard,2406,49,At/Near Standard,2614,60,At/Near Standard,2516,75,At/Near Standard,2460,58,1,2468,25,1,735Q,Below Standard,2473,33,At/Near Standard,2485,48,Below Standard,2442,50
551697828,F,6,1,2632,29,4,1175L,Above Standard,2694,68,At/Near Standard,2556,53,Above Standard,2675,93,Above Standard,2647,49,1,2575,20,3,1010Q,At/Near Standard,2547,30,At/Near Standard,2571,36,Above Standard,2623,36
388964476,F,6,1,2456,30,1,790L,Below Standard,2445,46,At/Near Standard,2447,80,At/Near Standard,2472,71,At/Near Standard,2472,61,1,2525,22,2,885Q,At/Near Standard,2572,34,At/Near Standard,2514,41,Below Standard,2430,60
317672226,F,6,1,2349,31,1,565L,Below Standard,2451,48,Below Standard,2240,88,Below Standard,2336,76,Below Standard,2332,64,1,2432,26,1,645Q,Below Standard,2405,38,Below Standard,2374,73,At/Near Standard,2506,48
414257426,M,6,1,2608,28,3,1120L,Above Standard,2628,48,At/Near Standard,2555,51,At/Near Standard,2558,67,Above Standard,2676,67,1,2680,22,4,1200Q,Above Standard,2748,39,At/Near Standard,2600,33,Above Standard,2684,42
368571717,F,6,1,2552,25,3,1000L,At/Near Standard,2574,48,At/Near Standard,2547,47,At/Near Standard,2629,77,At/Near Standard,2498,54,1,2455,27,1,705Q,Below Standard,2398,43,At/Near Standard,2563,37,Below Standard,2304,143
863944848,M,6,1,2520,28,2,930L,At/Near Standard,2567,50,At/Near Standard,2480,54,At/Near Standard,2577,71,At/Near Standard,2467,67,1,2527,22,2,890Q,At/Near Standard,2550,33,At/Near Standard,2519,42,At/Near Standard,2486,52
364536242,M,6,1,2634,28,4,1180L,Above Standard,2643,48,At/Near Standard,2608,59,Above Standard,2676,88,Above Standard,2628,49,1,2554,23,3,960Q,At/Near Standard,2595,35,At/Near Standard,2505,44,At/Near Standard,2510,77
316924944,F,6,1,2643,27,4,1195L,Above Standard,2625,44,Above Standard,2680,53,Above Standard,2651,75,Above Standard,2623,55,1,2570,21,3,1000Q,At/Near Standard,2567,31,At/Near Standard,2594,35,At/Near Standard,2537,46
562843366,M,6,1,2394,30,1,660L,Below Standard,2310,83,Below Standard,2306,84,Below Standard,2380,91,At/Near Standard,2515,57,1,2228,58,1,120Q,Below Standard,2103,149,Below Standard,2208,189,Below Standard,2368,59
766977431,M,6,1,2559,26,3,1015L,At/Near Standard,2523,44,At/Near Standard,2592,47,Above Standard,2796,145,At/Near Standard,2478,73,1,2498,25,2,815Q,Below Standard,2497,36,At/Near Standard,2500,46,At/Near Standard,2497,56
422777645,F,6,1,2442,26,1,765L,Below Standard,2353,59,At/Near Standard,2492,39,At/Near Standard,2493,70,Below Standard,2430,55,1,2447,25,1,685Q,Below Standard,2415,38,At/Near Standard,2500,42,Below Standard,2444,51
348658564,F,6,1,2370,29,1,610L,Below Standard,2148,215,Below Standard,2390,50,At/Near Standard,2453,64,Below Standard,2382,56,1,2340,37,1,410Q,Below Standard,2319,52,Below Standard,2374,71,Below Standard,2357,76
334541764,M,6,1,2642,27,4,1195L,Above Standard,2685,49,Above Standard,2661,58,At/Near Standard,2707,126,At/Near Standard,2574,52,1,2600,20,3,1075Q,Above Standard,2611,29,At/Near Standard,2582,39,At/Near Standard,2600,41
456997172,M,6,1,2538,26,3,970L,At/Near Standard,2527,49,At/Near Standard,2561,48,At/Near Standard,2550,67,At/Near Standard,2513,54,1,2627,20,4,1145Q,Above Standard,2635,32,Above Standard,2617,39,Above Standard,2624,35
118133437,F,6,1,2558,24,3,1015L,At/Near Standard,2465,44,At/Near Standard,2576,45,At/Near Standard,2524,72,Above Standard,2687,65,1,2490,24,2,795Q,Below Standard,2468,36,At/Near Standard,2502,41,At/Near Standard,2529,51
155666791,M,6,1,2500,24,2,890L,Below Standard,2429,46,Above Standard,2611,53,At/Near Standard,2477,61,At/Near Standard,2453,62,1,2449,27,1,690Q,Below Standard,2464,33,Below Standard,2462,52,Below Standard,2351,100
142117587,M,6,1,2527,25,2,945L,At/Near Standard,2537,43,At/Near Standard,2508,40,At/Near Standard,2582,65,At/Near Standard,2495,66,1,2395,32,1,550Q,Below Standard,2383,44,Below Standard,2393,70,Below Standard,2431,66
