EDUID,Gender,Enrolled Grade,ELA/Literacy OppNumber,ELA/Literacy Scale Score,Standard Error for ELA/Literacy Scale Score,ELA/Literacy Achievement Level,ELA/Literacy Reported Lexile® Measure,Reading Claim Achievement Category,Reading Claim Scale Score,Reading Claim Standard Error,Writing Claim Achievement Category,Writing Claim Scale Score,Writing Claim Standard Error,Listening Claim Achievement Category,Listening Claim Scale Score,Listening Claim Standard Error,Research/Inquiry Claim Achievement Category,Research/Inquiry Claim Scale Score,Research/Inquiry Claim Standard Error,Mathematics OppNumber,Mathematics Scale Score,Standard Error for Mathematics Scale Score,Mathematics Achievement Level,Mathematics Reported Quantile® Measure,Concepts and Procedures Claim Achievement Category,Concepts and Procedures Claim Scale Score,Concepts and Procedures Claim Standard Error,Problem Solving and Modeling & Data Analysis Claim Achievement Category,Problem Solving and Modeling & Data Analysis Claim Scale Score,Problem Solving and Modeling & Data Analysis Claim Standard Error,Communicating Reasoning Claim Achievement Category,Communicating Reasoning Claim Scale Score,Communicating Reasoning Claim Standard Error
726264468,F,5,1,2529,24,3,955L,At/Near Standard,2551,43,At/Near Standard,2549,54,At/Near Standard,2395,106,At/Near Standard,2528,39,1,2510,24,2,800Q,Below Standard,2460,35,Above Standard,2581,32,At/Near Standard,2468,46
728473528,F,5,1,2444,24,2,765L,Below Standard,2399,49,At/Near Standard,2469,52,At/Near Standard,2437,55,At/Near Standard,2482,51,1,2507,20,2,790Q,At/Near Standard,2511,29,At/Near Standard,2497,39,At/Near Standard,2509,40
733757239,F,5,1,2530,27,3,960L,At/Near Standard,2572,48,At/Near Standard,2544,59,At/Near Standard,2483,74,At/Near Standard,2493,50,1,2434,23,1,585Q,Below Standard,2365,43,At/Near Standard,2509,35,Below Standard,2426,53
739845774,F,5,1,2643,31,4,1210L,Above Standard,2727,73,Above Standard,2686,73,At/Near Standard,2528,72,Above Standard,2608,59,1,2614,17,4,1095Q,Above Standard,2609,24,Above Standard,2583,30,Above Standard,2669,39
755475886,M,5,1,2358,28,1,575L,Below Standard,2307,68,Below Standard,2334,54,Below Standard,2383,66,Below Standard,2399,46,1,2311,36,1,235Q,Below Standard,2320,40,Below Standard,2313,111,Below Standard,2308,100
783977462,M,5,1,2401,27,1,670L,At/Near Standard,2432,50,At/Near Standard,2434,49,At/Near Standard,2410,65,Below Standard,2311,67,1,2454,24,1,640Q,Below Standard,2453,33,Below Standard,2405,69,At/Near Standard,2489,47
334325717,M,5,1,2455,26,2,790L,Below Standard,2400,45,At/Near Standard,2545,63,At/Near Standard,2462,69,At/Near Standard,2457,49,1,2455,22,2,645Q,Below Standard,2370,49,At/Near Standard,2528,33,Below Standard,2453,47
723432384,M,5,1,2395,26,1,655L,At/Near Standard,2473,35,Below Standard,2376,60,Below Standard,2275,103,Below Standard,2232,133,1,2412,26,1,520Q,Below Standard,2403,33,Below Standard,2407,63,Below Standard,2437,51
787295459,M,5,1,2532,26,3,960L,At/Near Standard,2525,41,At/Near Standard,2488,76,Above Standard,2635,76,At/Near Standard,2512,46,1,2549,18,3,910Q,At/Near Standard,2513,25,Above Standard,2580,34,Above Standard,2613,43
881325813,M,5,1,2472,25,2,830L,Below Standard,2432,43,At/Near Standard,2480,60,Below Standard,2384,74,At/Near Standard,2574,63,1,2489,22,2,740Q,Below Standard,2456,31,Above Standard,2601,40,Below Standard,2450,47
321447658,M,5,1,2484,24,2,855L,At/Near Standard,2533,44,At/Near Standard,2504,47,At/Near Standard,2448,69,At/Near Standard,2423,53,1,2534,20,3,870Q,At/Near Standard,2539,28,At/Near Standard,2534,37,At/Near Standard,2517,48
333557635,F,5,1,2299,35,1,445L,Below Standard,2345,66,Below Standard,2324,50,Below Standard,2335,87,Below Standard,2137,166,1,2384,27,1,440Q,Below Standard,2385,34,Below Standard,2350,83,Below Standard,2403,56
335735794,M,5,1,2509,26,3,910L,At/Near Standard,2491,43,At/Near Standard,2505,52,At/Near Standard,2431,77,At/Near Standard,2577,55,1,2522,18,2,835Q,At/Near Standard,2531,24,At/Near Standard,2486,42,At/Near Standard,2539,41
339473982,F,5,1,2554,25,3,1010L,At/Near Standard,2559,46,Above Standard,2667,64,At/Near Standard,2507,66,At/Near Standard,2432,76,1,2466,25,2,675Q,Below Standard,2432,34,At/Near Standard,2481,49,At/Near Standard,2513,43
342696318,F,5,1,2581,29,3,1070L,Above Standard,2623,57,Above Standard,2704,84,At/Near Standard,2430,97,At/Near Standard,2499,70,1,2618,19,4,1110Q,Above Standard,2627,28,Above Standard,2584,37,Above Standard,2639,40
344876236,M,5,1,2392,25,1,650L,Below Standard,2324,58,Below Standard,2398,56,At/Near Standard,2545,82,Below Standard,2370,47,1,2490,21,2,745Q,Below Standard,2471,28,At/Near Standard,2528,37,At/Near Standard,2493,44
366721787,M,5,1,2484,25,2,855L,At/Near Standard,2547,46,At/Near Standard,2486,55,At/Near Standard,2431,70,At/Near Standard,2427,56,1,2470,21,2,685Q,Below Standard,2473,30,At/Near Standard,2485,37,Below Standard,2436,58
366957348,M,5,1,2586,25,4,1085L,Above Standard,2595,50,Above Standard,2641,55,At/Near Standard,2465,78,Above Standard,2582,48,1,2597,18,4,1050Q,Above Standard,2601,25,At/Near Standard,2582,40,Above Standard,2602,40
394337576,F,5,1,2359,26,1,575L,Below Standard,2396,43,Below Standard,2405,44,Below Standard,2310,74,Below Standard,2247,77,1,2381,30,1,435Q,Below Standard,2396,35,Below Standard,2299,147,Below Standard,2377,71
565745283,F,5,1,2470,26,2,825L,At/Near Standard,2510,41,At/Near Standard,2485,62,Below Standard,2375,76,At/Near Standard,2444,57,1,2470,22,2,685Q,Below Standard,2465,31,At/Near Standard,2498,39,Below Standard,2441,51
722796941,F,5,1,2387,28,1,640L,Below Standard,2294,78,Below Standard,2388,61,At/Near Standard,2436,72,Below Standard,2423,50,1,2467,23,2,680Q,Below Standard,2455,33,At/Near Standard,2517,40,Below Standard,2428,51
722917845,M,5,1,2577,25,3,1065L,Above Standard,2599,44,Below Standard,2318,95,Above Standard,2673,83,Above Standard,2701,75,1,2575,19,3,985Q,Above Standard,2568,26,Above Standard,2580,33,At/Near Standard,2588,44
749445387,F,5,1,2665,30,4,1260L,Above Standard,2671,62,Above Standard,2674,56,Above Standard,2642,66,Above Standard,2667,56,1,2637,18,4,1125Q,Above Standard,2709,33,Above Standard,2629,36,At/Near Standard,2473,74
756166725,F,5,1,2468,25,2,820L,Below Standard,2430,40,At/Near Standard,2441,52,Above Standard,2653,97,At/Near Standard,2472,49,1,2494,20,2,755Q,At/Near Standard,2499,27,At/Near Standard,2488,39,At/Near Standard,2487,44
864173298,F,5,1,2523,25,3,940L,At/Near Standard,2505,44,At/Near Standard,2501,46,At/Near Standard,2555,77,At/Near Standard,2556,49,1,2519,20,2,825Q,At/Near Standard,2514,32,Below Standard,2468,37,Above Standard,2610,54
363343345,F,5,1,2551,24,3,1005L,At/Near Standard,2484,40,Above Standard,2661,68,At/Near Standard,2534,77,Above Standard,2569,43,1,2550,19,3,915Q,At/Near Standard,2532,25,At/Near Standard,2535,48,Above Standard,2600,41
555433451,M,5,1,2489,28,2,865L,At/Near Standard,2512,44,At/Near Standard,2432,71,At/Near Standard,2555,77,At/Near Standard,2454,51,1,2476,23,2,705Q,Below Standard,2442,33,Below Standard,2425,63,At/Near Standard,2562,46
218146683,M,5,1,2545,25,3,990L,At/Near Standard,2531,45,At/Near Standard,2540,50,At/Near Standard,2560,76,At/Near Standard,2558,44,1,2600,16,4,1055Q,Above Standard,2598,23,Above Standard,2599,35,Above Standard,2606,33
232378257,F,5,1,2589,26,4,1090L,Above Standard,2632,51,Above Standard,2604,51,At/Near Standard,2550,71,At/Near Standard,2543,50,1,2547,19,3,905Q,At/Near Standard,2513,29,Above Standard,2588,31,At/Near Standard,2555,45
234466322,F,5,1,2496,23,2,880L,Above Standard,2570,43,Below Standard,2354,55,At/Near Standard,2453,71,At/Near Standard,2507,39,1,2434,23,1,585Q,Below Standard,2424,31,At/Near Standard,2478,44,Below Standard,2406,57
257524633,F,5,1,2508,27,3,910L,Above Standard,2606,54,Below Standard,2383,59,At/Near Standard,2545,67,At/Near Standard,2515,53,1,2522,21,2,835Q,At/Near Standard,2544,29,At/Near Standard,2501,45,At/Near Standard,2488,45
266667747,F,5,1,2445,25,2,770L,At/Near Standard,2501,41,Below Standard,2314,90,At/Near Standard,2497,75,Below Standard,2426,50,1,2379,31,1,430Q,Below Standard,2372,40,Below Standard,2384,64,Below Standard,2401,81
273924873,M,5,1,2480,27,2,845L,At/Near Standard,2518,42,At/Near Standard,2518,71,At/Near Standard,2504,75,Below Standard,2380,71,1,2519,21,2,825Q,At/Near Standard,2509,31,At/Near Standard,2536,34,At/Near Standard,2511,61
278376382,M,5,1,2599,27,4,1110L,Above Standard,2657,63,At/Near Standard,2544,56,Above Standard,2655,91,Above Standard,2584,41,1,2595,16,4,1045Q,Above Standard,2632,25,Above Standard,2583,27,At/Near Standard,2500,63
284735462,M,5,1,2600,27,4,1115L,Above Standard,2669,69,Above Standard,2621,56,At/Near Standard,2500,76,Above Standard,2590,44,1,2593,17,4,1035Q,At/Near Standard,2525,26,Above Standard,2632,31,Above Standard,2740,77
295432356,M,5,1,2490,23,2,870L,At/Near Standard,2505,38,At/Near Standard,2554,51,Below Standard,2365,85,At/Near Standard,2465,49,1,2462,21,2,665Q,Below Standard,2455,33,Below Standard,2449,35,At/Near Standard,2489,40
313831527,M,5,1,2660,31,4,1245L,Above Standard,2684,68,Above Standard,2611,60,Above Standard,2675,84,Above Standard,2673,52,1,2578,18,3,990Q,At/Near Standard,2562,24,Above Standard,2588,33,Above Standard,2601,37
321869347,M,5,1,2512,24,3,920L,At/Near Standard,2562,44,Below Standard,2417,50,At/Near Standard,2511,68,At/Near Standard,2531,45,1,2605,18,4,1070Q,Above Standard,2610,25,Above Standard,2613,33,At/Near Standard,2583,38
323238473,M,5,1,2579,26,3,1065L,Above Standard,2622,53,At/Near Standard,2564,49,At/Near Standard,2620,84,At/Near Standard,2535,49,1,2633,18,4,1125Q,Above Standard,2634,24,Above Standard,2624,35,Above Standard,2642,42
324227286,F,5,1,2586,27,4,1085L,Above Standard,2579,49,At/Near Standard,2588,62,At/Near Standard,2608,76,Above Standard,2582,44,1,2462,24,2,665Q,Below Standard,2439,33,At/Near Standard,2530,38,Below Standard,2431,58
333551345,F,5,1,2577,28,3,1065L,Above Standard,2584,55,At/Near Standard,2560,55,At/Near Standard,2534,63,Above Standard,2615,52,1,2541,18,3,890Q,At/Near Standard,2503,30,At/Near Standard,2550,33,Above Standard,2595,36
336347163,F,5,1,2568,26,3,1040L,Above Standard,2631,49,At/Near Standard,2594,62,At/Near Standard,2574,69,At/Near Standard,2430,79,1,2568,18,3,965Q,Above Standard,2600,29,At/Near Standard,2565,34,At/Near Standard,2495,47
347365432,M,5,1,2509,23,3,910L,At/Near Standard,2491,39,At/Near Standard,2514,46,At/Near Standard,2466,63,At/Near Standard,2558,53,1,2428,25,1,565Q,Below Standard,2452,31,Below Standard,2377,72,Below Standard,2396,68
348282223,M,5,1,2559,26,3,1020L,At/Near Standard,2569,45,At/Near Standard,2522,57,Above Standard,2673,79,At/Near Standard,2515,49,1,2651,20,4,1125Q,Above Standard,2688,35,Above Standard,2667,34,At/Near Standard,2561,43
355852729,M,5,1,2335,40,1,525L,At/Near Standard,2436,53,Below Standard,2302,97,Below Standard,2262,114,Below Standard,2174,177,1,2358,27,1,370Q,Below Standard,2385,33,Below Standard,2309,91,Below Standard,2326,66
363456236,M,5,1,2603,27,4,1120L,Above Standard,2640,51,Above Standard,2589,52,At/Near Standard,2602,69,At/Near Standard,2572,53,1,2614,17,4,1095Q,Above Standard,2618,24,Above Standard,2598,33,Above Standard,2626,44
364713237,F,5,1,2589,26,4,1090L,Above Standard,2679,60,Above Standard,2615,64,At/Near Standard,2495,76,At/Near Standard,2546,45,1,2607,17,4,1075Q,Above Standard,2659,30,Above Standard,2576,30,At/Near Standard,2551,41
364818337,M,5,1,2540,26,3,980L,At/Near Standard,2496,42,Above Standard,2587,57,At/Near Standard,2526,70,At/Near Standard,2564,45,1,2574,16,3,985Q,Above Standard,2584,23,At/Near Standard,2563,29,At/Near Standard,2566,39
366979277,F,5,1,2596,27,4,1105L,Above Standard,2595,48,Above Standard,2599,57,At/Near Standard,2446,77,Above Standard,2650,51,1,2595,17,4,1045Q,Above Standard,2635,30,At/Near Standard,2547,34,Above Standard,2583,34
369165394,F,5,1,2472,26,2,830L,At/Near Standard,2488,45,At/Near Standard,2467,54,At/Near Standard,2500,72,At/Near Standard,2447,45,1,2505,19,2,785Q,At/Near Standard,2535,25,At/Near Standard,2469,51,Below Standard,2415,66
437478213,M,5,1,2616,28,4,1150L,Above Standard,2659,51,At/Near Standard,2555,49,At/Near Standard,2585,78,Above Standard,2657,65,1,2689,25,4,1125Q,Above Standard,2711,39,Above Standard,2683,43,Above Standard,2647,57
467643348,M,5,1,2373,26,1,610L,Below Standard,2371,54,Below Standard,2400,52,Below Standard,2301,76,Below Standard,2387,46,1,2430,26,1,575Q,Below Standard,2453,33,Below Standard,2395,66,Below Standard,2404,57
523839654,M,5,1,2613,28,4,1145L,At/Near Standard,2577,55,Above Standard,2639,66,At/Near Standard,2577,63,Above Standard,2645,51,1,2587,17,4,1020Q,Above Standard,2587,26,Above Standard,2599,29,At/Near Standard,2569,37
525326246,F,5,1,2467,29,2,820L,At/Near Standard,2463,49,At/Near Standard,2459,83,At/Near Standard,2573,70,Below Standard,2402,62,1,2424,25,1,555Q,Below Standard,2423,34,Below Standard,2413,54,Below Standard,2442,56
528356638,M,5,1,2501,24,2,890L,At/Near Standard,2553,41,At/Near Standard,2488,59,At/Near Standard,2488,69,At/Near Standard,2447,49,1,2495,22,2,760Q,At/Near Standard,2495,30,At/Near Standard,2475,56,At/Near Standard,2507,40
533975955,F,5,1,2512,27,3,920L,Above Standard,2660,63,At/Near Standard,2465,67,At/Near Standard,2345,114,At/Near Standard,2437,66,1,2580,19,4,1000Q,Above Standard,2592,26,Above Standard,2606,34,At/Near Standard,2503,51
